text,audio_filepath,utterance_pitch_mean,utterance_pitch_std,snr,c50,speech_duration,speaking_rate,duration,language,speaker,speaker_id,name,PESQ,speaker_name,style,dataset,STOI,SI-SDR,MOS,data
இத பண்ணி இத வந்ட்டு எங்கள்ட்ட வாங்கிட்டு போனது எங்க மாமா தான் எங்க மாமா போய்ட்டு நியூஸ் ஆடிட்டிங் ஆபீஸ்ல குடுத்து இத போடுங்க அப்டி சொல்லி அப்றம் அந்த ஆபீஸ்சர்லாம் போட்டு இந்த மாரிலாம் நெறைய நெறையா பிராசஸ் நடந்துச்சு,3096224744051109_chunk_8_enhanced.wav,204.8665313720703,39.961944580078125,49.86330795288086,47.8139533996582,12.335625,17.429193899782135,12.3520208333,Tamil,Female,S4259649900330602,3096224744051109_chunk_8_enhanced.wav,3.171875,,,IndicVoices-R,0.98046875,19.375,3.808924913406372,/data-3/praveen/ivr
சரணாலயமா இருக்கட்டும் எல்லாமே வந்து அந்த ஒரு திருவாரூர் மாவட்டத்துக்குள்ள அடங்கிருக்குனே சொல்லலாம் அது மட்டும் இல்லாம நறைய ஒரு,3096224743975786_chunk_3_enhanced.wav,224.8892974853516,28.16002655029297,57.75570297241211,58.68716430664063,9.264375,13.60048573163327,9.2800208333,Tamil,Female,S4259916500357748,3096224743975786_chunk_3_enhanced.wav,3.984375,,,IndicVoices-R,0.9921875,26.75,4.467236518859863,/data-3/praveen/ivr
அஞ்சு லட்சத்தி அறுவத்தி ஓராயிரத்தி முன்னூத்தி நாப்பத்தி ஒன்னு ஆறு லட்சத்தி எழுவத்தி மூவாயிரத்தி நானூத்தி நுப்பத்தி ஒன்னு ஒம்போதுனாயிரத்தி ஒம்போது லட்சத்தி அறுவத்தி ஓராயிரத்தி எரநூத்தி நுப்பத்தி அஞ்சி,3096224744057267_chunk_2_enhanced.wav,234.5086364746093,33.966304779052734,54.47631454467773,57.92201614379883,15.39,12.930474333983106,15.424,Tamil,Female,S4259618100333093,3096224744057267_chunk_2_enhanced.wav,2.625,,,IndicVoices-R,0.9765625,18.375,3.9086155891418457,/data-3/praveen/ivr
ஒன்னு ஆறு அஞ்சி அஞ்சி ரெண்டு ஒன்பது என்ற பின்கோட் பகுதியில் இஎஸ்ஐசி மையம் எதுவும் இருக்கிறதா,3096224743916739_chunk_1_enhanced.wav,249.26666259765625,54.2454833984375,61.88652038574219,45.282222747802734,10.327500000000004,8.908254659888643,10.4320208333,Tamil,Female,S4258417300390050,3096224743916739_chunk_1_enhanced.wav,3.203125,,,IndicVoices-R,0.984375,23.875,4.471335411071777,/data-3/praveen/ivr
இந்த அந்த காலத்துலயே பழங்காலத்துலையே வந்து நம்ம முன்னோர்கள் வந்து பருவகாலங்களா பிரிச்சிருக்காங்க இப்ப கார்த்திகை மார்கழி தைங்கும் போது குளிர்காலமா இருக்கும்,3096224744131529_chunk_2_enhanced.wav,186.94674682617188,23.911291122436523,59.451805114746094,57.89288330078125,8.555625000000003,18.233618233618227,8.608,Tamil,Female,S4256778800339253,3096224744131529_chunk_2_enhanced.wav,3.0625,,,IndicVoices-R,0.97265625,22.875,2.938204050064087,/data-3/praveen/ivr
பார்சல் வந்து சப்போஸ் செல்லு வந்து ஒரு எடத்துலருந்து கீழ உழுந்தாலோ இல்ல ரொம்ப ஹயிட்லாம் வேணா ஒரு ரெண்டு மூணு அடிலருந்து கீழ உழுந்தாலோ செல்லு டேமேஜ் ஆகுற அளவுக்கு செல்ல வந்து பேக் பண்ணிருக்காங்க,3096224744036400_chunk_11_enhanced.wav,128.52023315429688,21.92374420166016,52.81442260742188,53.79177474975586,10.5975,18.21184241566408,10.623,Tamil,Male,S4256857700330275,3096224744036400_chunk_11_enhanced.wav,2.15625,,,IndicVoices-R,0.96875,16.75,2.9684746265411377,/data-3/praveen/ivr
இப்போ எங்கள மாரி ஏழ பசங்களுக்கு இப்ப வந்து யாரும் பின்னாடி வந்து இருந்து எங்கள வந்து தூக்கிவிட ஆள் இல்லாத பசங்களா இருக்கு இருக்கட்டும் அவுங்க அதுக்கப்பறம்,3096224744222255_chunk_1_enhanced.wav,148.24044799804688,20.02474975585937,58.87742614746094,40.61962890625,11.795625,13.05568801992264,11.872,Tamil,Male,S4258753000378654,3096224744222255_chunk_1_enhanced.wav,2.96875,,,IndicVoices-R,0.9609375,20.375,3.82709550857544,/data-3/praveen/ivr
அவுங்களுக்கு நெறைய பேருக்கு வந்துட்டு இந்த கொரனால பாதிக்கப்பட்டாங்க ஆக்சிஜன் மூச்சி இல்லாம நெறைய பேரு அவதிப்பட்டாங்க அதுக்கு வந்துட்டு மிகவும் பயனுள்ளதா இருந்துது இந்த உயிர் வாயு ஆலை உயிர் வாயு தான் இதனால,3096224744010230_chunk_15_enhanced.wav,183.42628479003903,50.7681999206543,54.082481384277344,55.98683547973633,11.593125,17.59663593724729,12.542,Tamil,Male,S4257086700386647,3096224744010230_chunk_15_enhanced.wav,2.453125,,,IndicVoices-R,0.95703125,11.25,4.405917644500732,/data-3/praveen/ivr
மெயிண்டென்ஸ் போயிக்கிட்டுருந்துச்சு அதுல பாத்திங்கனா அப்புடின்னா லோன் போட்டது எல்லாமே கொஞ்சோம் டிளே ஆவுற மாரி இருந்துச்சி அந்த டயத்துல பாத்திங்கனா எனக்கு ஒரு ஆக்சிடண்ட்டு அதுனால வந்து விட்டேன் இப்ப அத எயிம் பண்ணித்தான்,3096224744082474_chunk_9_enhanced.wav,135.57765197753906,18.072254180908203,60.77082061767578,44.95720672607422,11.289375000000003,19.31019210540884,11.393,Tamil,Male,S4259128200375761,3096224744082474_chunk_9_enhanced.wav,3.1875,,,IndicVoices-R,0.984375,24.75,4.544106483459473,/data-3/praveen/ivr
நாங்க பதினஞ்சி நாள் சாட்டு சொல்லுவாங்க அத வந்து நாங்க மாரியம்மன வந்து தரிசனம் செஞ்சு வர்றவுங்களுக்கு பக்தர்கள் வருவாங்க இல்லிங்களா கோயிலுக்கு,3096224744209636_chunk_23_enhanced.wav,139.08200073242188,28.444719314575195,53.72237777709961,56.69413757324219,12.133125000000003,11.621078658630813,12.1610208333,Tamil,Male,S4259801800377806,3096224744209636_chunk_23_enhanced.wav,3.796875,,,IndicVoices-R,0.98828125,25.125,2.546127319335937,/data-3/praveen/ivr
கேணில அடிக்கடி மோட்ரு கரண்ட்டு லோ வோல்டேஜ் வரும் மோட்ரு காயில் போயிரும்,3096224744048831_chunk_4_enhanced.wav,210.66465759277344,25.778017044067383,38.89215087890625,50.17423629760742,4.269374999999999,16.63006880398185,4.2860208333,Tamil,Male,S4259914400357102,3096224744048831_chunk_4_enhanced.wav,3.96875,,,IndicVoices-R,0.9921875,22.0,4.52525520324707,/data-3/praveen/ivr
அப்றம் கை காலுக்கு சேஃப்டி ஏன்னா ஹை ஸ்பீட்ல போறப்ப நமக்கு ஸ்கிட் ஆகி ரெயினி டைம்லலாம் ஸ்கிட் ஆகி கீழ விழுந்து அடிபட கூட வாய்ப்பு இருக்கு எப்பயுமே சேஃப்டிக்கு நம்ம ஹெல்மெட் போட்டு போயே ஆகணும்,3096224743971495_chunk_2_enhanced.wav,113.80345153808594,70.02526092529297,61.351104736328125,58.73042297363281,12.706875,14.952535536864886,12.717,Tamil,Male,S4258252900312487,3096224743971495_chunk_2_enhanced.wav,3.203125,,,IndicVoices-R,0.98828125,23.625,4.580787658691406,/data-3/praveen/ivr
வேற எதும் சாதனைன்ற அளவுக்கு வேற எதும் சொல்றதுக்கில்ல,3096224743971492_chunk_3_enhanced.wav,105.48794555664062,14.437798500061035,45.33665466308594,57.662628173828125,3.493125,14.886383968509572,5.152,Tamil,Male,S4258252900312487,3096224743971492_chunk_3_enhanced.wav,2.875,,,IndicVoices-R,0.97265625,16.375,4.409949779510498,/data-3/praveen/ivr
அப்டி இருக்கும் போது தான் வயது வர வர வர நானு ஓவியங்கள் நறையா வரைந்து கொண்டே இருந்தேன் அப்டி வரைந்து கொண்டே இருக்கும் போது ஒருநாள் என்னுடைய வகுப்புல நான் வரஞ்ச ஓவியத்தை வச்சு,3096224744241549_chunk_4_enhanced.wav,139.34939575195312,37.5151596069336,54.86162567138672,52.86344146728516,13.651875000000004,12.672251980039368,13.942,Tamil,Male,S4259892900346253,3096224744241549_chunk_4_enhanced.wav,3.203125,,,IndicVoices-R,0.96484375,13.3125,4.463757038116455,/data-3/praveen/ivr
மத்த மாநிலங்கள்ல பாத்திங்கன்னா அவுங்களவோட ஓன் டான்ஸு மத்த இன்ட்ரெஸ்ட்டிங்கான ப்ளேஸஸ்ஸ அவுங்க பண்ணிட்டுருக்காங்க இங்க தமிழகத்துல வர வர அத பத்தின விழிப்புணர்வே இல்லாம போய்டுச்சி,3096224744121899_chunk_2_enhanced.wav,141.98391723632812,71.23709869384766,62.6576042175293,59.71968460083008,10.5975,16.513328615239445,10.624,Tamil,Male,S4258200200312330,3096224744121899_chunk_2_enhanced.wav,2.25,,,IndicVoices-R,0.953125,13.4375,3.629977226257324,/data-3/praveen/ivr
அவுங்குளும் ரொம்ப பயந்துட்டு கீழ வந்துட்டு இன்னொரு வாட்டி ஃபஸ்ட் டைம் இப்டிதான் பயமா இருக்கும் நா அடுத்த வாட்டி வரும்போது பயப்புட மாட்டேன் அப்டின்னு சொன்னாங்க நாங்களும் அது பாத்துட்டு ராக் க்ளைம்பிங்க கடசியா ஒரு வாட்டி பாத்துட்டு மறுபுடியும் ஃப்ரெண்ட்ஸுங்கள்லாம் சேந்து இந்த வாட்டி பயப்புடாம ஏறணும் அப்டி சொல்ட்டு ஏறிட்டு மறுபுடியும் அதுலே ட்ராவல் பண்ணோம்,3096224744062788_chunk_12_enhanced.wav,140.7626495361328,26.027462005615234,49.702423095703125,45.6353645324707,19.355625,18.340921566728017,19.359,Tamil,Male,S4257513900358689,3096224744062788_chunk_12_enhanced.wav,2.359375,,,IndicVoices-R,0.9765625,17.375,3.4382779598236084,/data-3/praveen/ivr
அது ஹோட்டலுக்கு போனாலும் செரி வீட்டுல சாப்புட்டாலும் செரி ரசம் கண்டிப்பா குடிக்கணும் ரசம் குடிச்சிருந்தாதான் நமக்கு வந்து அது ஒடம்புக்கு ரொம்ப நல்லது ஜீரண சக்தி நம்ம என்ன சாப்பாடு சாப்புட்டாலும் ஜீரணமாகும் நல்லவொரு ஜீரண சக்தி உள்ள ஒரு அருமையான ஒரு ரெசிபி தான் ரசம்,3096224744055342_chunk_16_enhanced.wav,94.11373138427734,10.611260414123535,55.88523864746094,55.818138122558594,14.664375000000003,18.002812939521796,15.423,Tamil,Male,S4259416100382645,3096224744055342_chunk_16_enhanced.wav,2.625,,,IndicVoices-R,0.96484375,11.6875,4.311538219451904,/data-3/praveen/ivr
మళ్ళీ ఇంకా చెప్పాలంటే వాళ్ళకి భయం లేకుండా ఉంటుంది ఈ ఆట ఆడడం వల్ల,4503599627582020_chunk_8_enhanced.wav,204.574951171875,20.09179878234864,51.09852981567383,44.45791244506836,5.805000000000001,11.024978466838933,5.8250208333,Telugu,Female,S4259541700302936,4503599627582020_chunk_8_enhanced.wav,2.953125,,,IndicVoices-R,0.91796875,13.4375,4.423886299133301,/data-3/praveen/ivr
కొంచం సమయం ఏమైన ఖాళీగా ఉన్న సమయంలో మనం ఇంట్లో పని ఏమన్న చేసుకోవచ్చు,4503599627540872_chunk_8_enhanced.wav,200.48211669921875,24.12990951538086,55.84331893920898,53.35284805297852,5.484374999999999,12.21652421652422,5.5360208333,Telugu,Female,S4259019900375065,4503599627540872_chunk_8_enhanced.wav,4.09375,,,IndicVoices-R,1.0,31.25,4.471686840057373,/data-3/praveen/ivr
జగన్ కి సంబంధించి ఛానల్ టివి నైన్ బారతీయ న్యూస్ ఛానల్లు ఒక ప్రముఖ తెలుగు న్యూస్ ఛానల్,4503599627676076_chunk_19_enhanced.wav,191.91848754882807,26.81715583801269,57.10031509399414,55.98884201049805,8.015625,10.60428849902534,8.031,Telugu,Female,S4259838700331020,4503599627676076_chunk_19_enhanced.wav,3.421875,,,IndicVoices-R,0.98046875,26.0,4.585940361022949,/data-3/praveen/ivr
మెరుస్తది ఇల్లు బాగుంటది మొత్తం ముగ్గులతోటి అందంగా ఉంటది కాబట్టి,4503599627610578_chunk_43_enhanced.wav,240.77403259277344,59.46677780151367,49.850833892822266,43.80148696899414,5.13,12.475633528265108,5.1530208333,Telugu,Female,S4258805600368978,4503599627610578_chunk_43_enhanced.wav,3.765625,,,IndicVoices-R,1.0,30.0,4.520716190338135,/data-3/praveen/ivr
అప్పుడే కారప్పొడిని ధనియాల పొడిని వేయడం ద్వారా అది బాగా మగ్గుతుంది మగ్గిని తర్వాత మనం దానిలో,4503599627529271_chunk_8_enhanced.wav,211.07899475097656,29.82562065124512,50.00764465332031,57.83141326904297,8.201250000000002,11.21780216430422,8.224,Telugu,Female,S4257043100372553,4503599627529271_chunk_8_enhanced.wav,3.421875,,,IndicVoices-R,1.0,23.5,4.429676055908203,/data-3/praveen/ivr
భారతదేశంలో పోషకాహార లోపంతో సంబంధం ఉన్న సమస్యలు పోషకాహార లోపాన్ని పరిష్కరించడానికి,4503599627518449_chunk_4_enhanced.wav,154.56698608398438,13.26032257080078,57.3499755859375,59.37193298339844,6.631875,12.213740458015268,6.687,Telugu,Female,S4259162700355902,4503599627518449_chunk_4_enhanced.wav,3.8125,,,IndicVoices-R,0.99609375,25.375,4.5000762939453125,/data-3/praveen/ivr
స్వెటర్లు జాకెట్లు కోట్లుని శీతాకాలంలో ఎక్కువగా వాడతారు,4503599627499153_chunk_4_enhanced.wav,278.6354064941406,53.86383438110352,57.684844970703125,44.02915573120117,6.007499999999999,9.155222638368707,6.016,Telugu,Female,S4259969500344860,4503599627499153_chunk_4_enhanced.wav,3.859375,,,IndicVoices-R,0.984375,25.875,4.0615949630737305,/data-3/praveen/ivr
మా డెలివరీ భాగస్వామి మీకు తప్పు ఆర్డర్ తీసుకొచ్చినందుకు మమ్ములను మన్నించండి ఇప్పుడు వెంటనే మీకు మరల రొయ్యల బిర్యానీ చేసి పంపిస్తాము అని చెప్పి ఆయన మాకు విన్నవించుకున్నాడు,4503599627501096_chunk_6_enhanced.wav,237.0460968017578,63.47523498535156,71.46674346923828,41.227516174316406,18.106875,9.388699043871457,18.112,Telugu,Female,S4258326100369621,4503599627501096_chunk_6_enhanced.wav,4.0,,,IndicVoices-R,0.9921875,28.75,4.5289506912231445,/data-3/praveen/ivr
కొంతా ఇదిగా ప్రీప్ అవుతాము కొద్దిగా అశ్రద్దగా క్రియేట్ చేస్తాము,4503599627585843_chunk_11_enhanced.wav,215.4248962402344,39.90592575073242,52.15097427368164,59.59961700439453,7.357500000000001,8.56269113149847,7.3600208333,Telugu,Female,S4258289800315622,4503599627585843_chunk_11_enhanced.wav,3.46875,,,IndicVoices-R,0.9921875,23.625,4.560344219207764,/data-3/praveen/ivr
ఆస్ట్రేలియా అమెరికా చైనా జపాన్ ఇండియా,4503599627532704_chunk_1_enhanced.wav,208.1867218017578,27.603904724121094,66.81206512451172,44.27919769287109,6.395625,5.785204729795759,6.399,Telugu,Female,S4257943800393618,4503599627532704_chunk_1_enhanced.wav,3.59375,,,IndicVoices-R,0.99609375,24.125,4.573948383331299,/data-3/praveen/ivr
వీటిలితో పాటు బ్యాగులు కూడా ఉంది నెక్స్ట్ ఇంకా టుర్లుకి వెళ్ళేవాళ్ళు కానివ్వండి దానికి ఇంకా ఎక్కువ జిప్లు ప్రొవైడ్ చెయ్యాలి కొంచెం వైల్డ్గా ఉండాలి కొంచెం వెళ్ళేదా లేదంటే మనం చాలా బాధ బరువు ఉంటది కాబట్టి దానికి,4503599627599993_chunk_49_enhanced.wav,220.67686462402344,29.342681884765625,28.153886795043945,56.75239944458008,10.5975,19.721632460485964,10.625,Telugu,Female,S4257794700365392,4503599627599993_chunk_49_enhanced.wav,1.578125,,,IndicVoices-R,0.86328125,10.3125,4.25303316116333,/data-3/praveen/ivr
మేవింకా సగం పెళ్లయిపోయినట్టే అనేసి ఒక నిశ్చయం చేసుకోటానికేంటంటే ఒక ఎంగేజ్మెంట్ అనేది చేసుకుంటారనమాటండి అదేంటంటే ఒక ఉంగరం అనేది అమ్మాయికి కొంటారనమాట,4503599627546940_chunk_13_enhanced.wav,174.09193420410156,28.19067573547364,51.584938049316406,52.65884017944336,11.8125,12.444444444444445,11.8740208333,Telugu,Female,S4259720800317088,4503599627546940_chunk_13_enhanced.wav,3.4375,,,IndicVoices-R,0.99609375,27.25,4.448130130767822,/data-3/praveen/ivr
మీరు ఒక ఆరోగ్యకరమైన మొక్క నుండి ఒక గట్ కటింగ్ను తీయాలి కటింగ్లో కనీసం ఒక జోడి ఆరోగ్యకరమైన ఆకుల మరియు ఒక శాఖ ఉండాలి,4503599627519212_chunk_3_enhanced.wav,221.94151306152344,40.53263092041016,67.56718444824219,58.15692901611328,9.078750000000005,12.556794712928538,9.0880208333,Telugu,Female,S4259648700393584,4503599627519212_chunk_3_enhanced.wav,4.03125,,,IndicVoices-R,0.99609375,27.75,4.471399307250977,/data-3/praveen/ivr
తర్వాత మ్యారేజ్ అయింది నా హస్బెండ్ పేరు వచ్చేసి కిరణ్ నాకు ఒక బాబు ఉన్నాడు తన పేరు వచ్చేసి హాయాను హ్యాపీ ఫ్యామిలీ ఇప్పటికే నేను ట్రై చేస్తున్నానే ఉన్నాను వర్క్ ఫ్రమ్ హోమ్ కే చుస్తున్నాను,4503599627503889_chunk_24_enhanced.wav,177.95166015625,49.59843444824219,40.10988235473633,38.36626052856445,11.34,16.402116402116402,11.394,Telugu,Female,S4256076400333092,4503599627503889_chunk_24_enhanced.wav,3.90625,,,IndicVoices-R,0.99609375,24.75,4.483392238616943,/data-3/praveen/ivr
సర్ఫ్ నూనె ప్యాకెట్లు ఇవన్నీ దోరుకుతాయి,4503599627471203_chunk_3_enhanced.wav,209.2444305419922,31.8953914642334,56.92536163330078,40.4795036315918,3.931875,9.918931807343824,4.672,Telugu,Female,S4256038800335717,4503599627471203_chunk_3_enhanced.wav,3.5625,,,IndicVoices-R,0.99609375,28.875,4.471229553222656,/data-3/praveen/ivr
అందుకని మన రాష్ట్రంలో తెలుగు భాషను గొప్పతనంగా చెబుతూ ఉంటారు,4503599627582014_chunk_22_enhanced.wav,212.7510986328125,20.39958572387696,69.98490905761719,34.87339401245117,5.045625,11.693298649820388,5.056,Telugu,Female,S4259541700302936,4503599627582014_chunk_22_enhanced.wav,3.15625,,,IndicVoices-R,0.93359375,15.8125,4.60831356048584,/data-3/praveen/ivr
నా కొడుకు వాడి భవిష్యత్తు కూడా బంగారు బాట వేసుకోవాలని నేను ఆశపడుతున్నాను సార్ తర్వాతొచ్చేసి నా కూతురికి ఒక మంచి సంబంధం చూసి,4503599627586166_chunk_46_enhanced.wav,175.88787841796875,18.90472984313965,65.28077697753906,56.92473220825195,10.108125,12.16842886291968,10.222,Telugu,Female,S4259645000386745,4503599627586166_chunk_46_enhanced.wav,3.59375,,,IndicVoices-R,1.0,25.25,3.878640174865722,/data-3/praveen/ivr
మాట్లాడ్డానికి జరగడం కొంచెం సమయం పడుతుంది దాన్ని అనుసరించుకొని అబ్బాయి వాళ్లు కూడా ఉండడం ఇలా కొన్ని కొన్ని చేస్తే బాగున్ను కొన్ని కొన్ని ఉంటాయి అవన్నీ చూస్కోని సాంప్రదాయ పద్ధతిల్లో,4503599627548424_chunk_7_enhanced.wav,221.4569854736328,26.314945220947266,60.39989471435547,57.0655632019043,12.538125,14.356213548676536,12.543,Telugu,Female,S4256069100335096,4503599627548424_chunk_7_enhanced.wav,3.171875,,,IndicVoices-R,0.98046875,15.4375,4.401560783386231,/data-3/praveen/ivr
బయంకరమైన ఎయిరుంది గాలులున్నాయి ఆ కెమికల్సు ఆ గాలిలో బయంకరమైన కెమికల్స్ కలిసి బయటికి ఒలిలేస్తుంటరు ఆ కెమికల్సు పీల్సూ మనుషులు జంతువులు,4503599627653625_chunk_11_enhanced.wav,189.7605133056641,40.2011833190918,49.66386032104492,59.45149612426758,14.343750000000004,9.272331154684094,14.3690208333,Telugu,Female,S4259820600331472,4503599627653625_chunk_11_enhanced.wav,3.0,,,IndicVoices-R,0.984375,18.25,3.57522964477539,/data-3/praveen/ivr
మొత్తం థింగ్స్ అన్ని మా బాబు వాటర్ బాటిల్ నుంచి డైపర్ నుంచి అన్ని సర్దుకోవడానికి చాలా బాగుంది అయితే నేను మదర్స్కి బాగా సజెస్ట్ చేస్తాను,4503599627503880_chunk_7_enhanced.wav,172.70217895507812,19.71108627319336,55.45627975463867,59.19601821899414,8.505000000000003,15.873015873015868,8.512,Telugu,Female,S4256076400333092,4503599627503880_chunk_7_enhanced.wav,3.953125,,,IndicVoices-R,1.0,25.75,4.419848918914795,/data-3/praveen/ivr
మనం ఇంప్రూవ్ చేసుకోవచ్చు మంచి ఫుడ్ ఐటమ్స్ తీసుకోవడం ద్వారా నాన్ వెజ్ అలాంటివి తీసుకోకుండా,4503599627573528_chunk_28_enhanced.wav,167.73114013671875,43.39672088623047,66.08552551269531,57.57671737670898,5.669999999999999,15.696649029982366,5.7270208333,Telugu,Male,S4258979700327218,4503599627573528_chunk_28_enhanced.wav,2.875,,,IndicVoices-R,0.97265625,18.625,4.394829750061035,/data-3/praveen/ivr
ఆయన న్యూటన్ చదువుకున్న యూనివర్సిటీలోనే ఆయన కూడా థీరీస్ ప్రపోజ్ చేయడం ఇటువంటివన్ని చేశారాయన చెప్పాలంటే ఆయన ఒక కారణజన్ముడు అనుకోవాలి నిజం చెప్పాలంటే ఆయన నాకు ఇన్స్పిరేషన్ జీవితంలో,4503599627537520_chunk_4_enhanced.wav,152.49034118652344,32.858158111572266,49.57995223999024,50.3270378112793,15.01875,11.785268414481896,15.897,Telugu,Male,S4258714400334459,4503599627537520_chunk_4_enhanced.wav,2.03125,,,IndicVoices-R,0.9140625,14.875,4.596024513244629,/data-3/praveen/ivr
అల్ప నిద్ర మరియు పేలవమైన నిద్ర శ్వేతజాతీయుల కంటే జాతి అల్పసంఖ్యాక వర్గాలలో ఎక్కువగా నివేదించబడతాయి,4503599627494861_chunk_1_enhanced.wav,122.6260223388672,12.779404640197754,70.66181182861328,55.09747314453125,13.111875000000005,7.474140807474139,13.192,Telugu,Male,S4259381700300277,4503599627494861_chunk_1_enhanced.wav,4.125,,,IndicVoices-R,0.99609375,27.25,4.354674339294434,/data-3/praveen/ivr
వారికి మేము మంచి అవకాశాన్ని కల్పించి వారిని ఎంచుకోవడం అనేది జరుగుతూ ఉంటుంది,4503599627375023_chunk_5_enhanced.wav,135.13250732421875,11.85097885131836,41.0537223815918,59.29962921142578,6.1762500000000005,12.14329083181542,6.207,Telugu,Male,S4258801200368882,4503599627375023_chunk_5_enhanced.wav,3.625,,,IndicVoices-R,0.9921875,23.5,4.431032180786133,/data-3/praveen/ivr
సాయంత్రం అయితే ఆటలు షికార్లు గ్రామసభలు పెట్టుకుంటా ఆ విధంగా ఎంటర్టైన్మెంట్ ఉంది ఇప్పుడు ఈ కాలంలో ఎంటర్టైన్మెంట్ అనేది అసలు లేదు క్రీడలనేవి అసలు లేవు,4503599627584197_chunk_42_enhanced.wav,144.78878784179688,18.320051193237305,57.138519287109375,57.58485794067383,10.513125000000002,14.077641043933175,10.5290208333,Telugu,Male,S4257884000332892,4503599627584197_chunk_42_enhanced.wav,3.890625,,,IndicVoices-R,0.9921875,24.375,4.428690910339356,/data-3/praveen/ivr
అనేటువంటివి నిర్మించడం వలన అక్కడ ఎంతో మంది,4503599627622888_chunk_9_enhanced.wav,141.28248596191406,22.111156463623047,69.41934204101562,59.62060546875,4.606875,9.116809116809115,4.672,Telugu,Male,S4256094200334881,4503599627622888_chunk_9_enhanced.wav,3.765625,,,IndicVoices-R,0.9921875,29.625,4.538822650909424,/data-3/praveen/ivr
పండిచార్య చిత్రకళ పద్దె౦దవ శతాబ్దంలో పెంచ్ పాలనలో ఉన్న పాండిచ్చేరి నగరంలో అభివృద్ధి చెందింది ఈ స్త్రీ పెంచ్ మరియు భారతీయ కళను విశేషం,4503599627526809_chunk_9_enhanced.wav,128.71820068359375,25.912887573242188,52.29199981689453,57.21062088012695,12.538125,10.527889935696129,12.542,Telugu,Male,S4259571400302711,4503599627526809_chunk_9_enhanced.wav,3.296875,,,IndicVoices-R,0.98046875,22.0,4.508141040802002,/data-3/praveen/ivr
ఎండాకాలంలో లేదా చలికాలంలో కూడా మధ్య మధ్యలో తుఫాన్లు అనేవి రావడం వల్ల ఈ రోడ్లు వేస్తున్నప్పుడు ఆ రోడ్లు అనేవి అందులో కొట్టుకపోవడం అనేది జరుగుతా ఉన్నది వాతావరణ సమస్యల వల్ల కూడా రోడ్లనేవి పాడవుతా ఉన్నాయ్ అలాగే కొన్ని ప్రధానమైన రహదారులను కలిపే,4503599627573746_chunk_6_enhanced.wav,136.7846221923828,21.517066955566406,66.75851440429688,48.04585266113281,16.351875,14.616060849290983,16.3840208333,Telugu,Male,S4259199700392385,4503599627573746_chunk_6_enhanced.wav,4.0625,,,IndicVoices-R,0.98828125,29.625,4.314432621002197,/data-3/praveen/ivr
సన్నంగా ఉండడం మంచిది అని కూడా డాక్టర్లు అంటారు కాబట్టి వీలైనంత తక్కువగా మన ఆహారం,4503599627575926_chunk_31_enhanced.wav,135.26919555664062,12.609101295471191,55.8443489074707,54.59524917602539,6.9525,11.506652283351311,6.976,Telugu,Male,S4258195400399607,4503599627575926_chunk_31_enhanced.wav,2.953125,,,IndicVoices-R,0.91796875,18.125,4.365872859954834,/data-3/praveen/ivr
కలిసి మేము తీర్థయాత్రలకు బయలుదేరాము ముందుగా మేము వెళ్ళినప్పుడు,4503599627488015_chunk_2_enhanced.wav,132.34732055664062,26.728656768798828,51.29039001464844,51.49629211425781,5.1468750000000005,12.046144505160898,5.1510208333,Telugu,Male,S4257931400303879,4503599627488015_chunk_2_enhanced.wav,3.8125,,,IndicVoices-R,0.9765625,25.5,4.073216438293457,/data-3/praveen/ivr
ఆ అందుకోసం ఏమిటంటే నేను బుక్ చేసిన కారుని ఇంక రద్దు చేయాలని అనుకుంటున్నాను ఎందువల్లంటే ఇంక డ్రైవర్ రావట్లేదు చాలా సమయం పడుతుంది నేను ఇంక ఎంతసేపు అని ఎదురు చూస్తానండి అందుకు అందుకుగాను నేను ఈ,4503599627533405_chunk_3_enhanced.wav,132.38568115234375,13.296759605407717,60.93894958496094,44.46649932861328,16.891875000000002,11.248011248011249,16.9580208333,Telugu,Male,S4259985500341895,4503599627533405_chunk_3_enhanced.wav,3.96875,,,IndicVoices-R,0.984375,27.25,2.922675848007202,/data-3/praveen/ivr
అలాగా వాళ్లకి దగ్గరలో ఉన్న మ్యూజియంలు కానివ్వండి ఎగ్జిబిషన్లు కానివ్వండి,4503599627501333_chunk_5_enhanced.wav,176.19540405273438,43.83298873901367,54.42952346801758,59.49028778076172,5.383125000000001,13.375130616509926,5.4390208333,Telugu,Male,S4259169700304460,4503599627501333_chunk_5_enhanced.wav,4.21875,,,IndicVoices-R,0.98828125,28.75,4.429789066314697,/data-3/praveen/ivr
ఆటలు అనేవి చాలా ఒక మనిషి జీవితంలో చాలా మేజర్ రోల్ అనేది పోషిస్తుంది సో అందుకని ఆట ఆటలు అనేవి ఆడటం చాలా ముఖ్యం ఆటలు ఆడితే వాళ్ళకి వాళ్ళ మంచిది వాళ్ళకి,4503599627601083_chunk_25_enhanced.wav,182.57313537597656,23.60540580749512,62.76127624511719,51.6352424621582,15.49125,9.61833292987977,15.9050208333,Telugu,Male,S4257709200362471,4503599627601083_chunk_25_enhanced.wav,2.28125,,,IndicVoices-R,0.91015625,19.375,3.367006778717041,/data-3/praveen/ivr
